id,name,type,city,state,address,pin_code,contact_person,phone,latitude,longitude,active,coord_validation_status,drop_reason
DLR-0297,Walla-Choudhry Dealer (DLR-0297),Dealer,Chennai,Tamil Nadu,"19/928, Cherian Chowk, Imphal-060303",424601,Kamya Mann,2358309237,13.055366,80.231464,True,OK,
DLR-0298,"Edwin, Nagar and Palla Dealer (DLR-0298)",Dealer,Hyderabad,Telangana,"25/97, Pingle Path, Saharanpur 449748",62301,Anamika Arora,916527058880,17.400972,78.557792,True,OK,
DLR-0299,Wagle-Arora Dealer (DLR-0299),Dealer,Patna,Bihar,"84/15, Dar Street, Chittoor 092877",48075,Kritika Narasimhan,2850762441,25.522373,85.196222,True,OK,
DLR-0301,"Mandal, Morar and Keer Dealer (DLR-0301)",Dealer,Pune,Maharashtra,"62, Doctor Marg, Ichalkaranji 686007",982594,Noah Kale,8994141176,18.585018,73.894223,True,OK,
DLR-0302,Dube PLC Dealer (DLR-0302),Dealer,Kolkata,West Bengal,"H.No. 141, Chandra Street, Vellore-526467",679920,Vincent Bumb,443813156,22.598837,88.420735,True,OK,
DLR-0303,Dixit-Majumdar Dealer (DLR-0303),Dealer,Jaipur,Rajasthan,"85/469, Krishnamurthy Street, Raebareli 366532",879563,Matthew Ramachandran,82699937,26.840379,75.80932,True,OK,
DLR-0305,Pillay-Wason Dealer (DLR-0305),Dealer,Indore,Madhya Pradesh,"91/97, Ravi Ganj, Mahbubnagar 143919",974977,Lajita Chokshi,1678449661,22.744647,75.815363,True,OK,
DLR-0306,Jani-Saxena Dealer (DLR-0306),Dealer,Indore,Madhya Pradesh,"26, Bains Path, Gandhinagar 084637",820737,Charan Mitra,911227461848,22.761373,75.833299,True,OK,
DLR-0307,Mukherjee-Cherian Dealer (DLR-0307),Dealer,Vadodara,Gujarat,"384, Deol Road, Lucknow-632570",782710,Ekta Chand,5647822426,22.303558,73.20567,True,OK,
DLR-0308,"Sharma, Borde and Ravi Dealer (DLR-0308)",Dealer,Mumbai,Maharashtra,"H.No. 696, Merchant Chowk, Tadepalligudem-538185",356867,Kritika Kapadia,643606905,19.059403,72.893346,True,OK,
DLR-0309,"Patel, Swaminathan and Sinha Dealer (DLR-0309)",Dealer,Guwahati,Assam,"13, Shroff Path, Guwahati-555717",402510,Ekiya Baria,6650809167,26.198232,91.781741,True,OK,
DLR-0311,Prabhu Inc Dealer (DLR-0311),Dealer,Mangaluru,Karnataka,"H.No. 21, Vala Chowk, Bhusawal 584248",934470,Meera Chawla,918624329633,12.98423,74.851091,True,OK,
DLR-0312,Rao-Bera Dealer (DLR-0312),Dealer,Amritsar,Punjab,"19/463, Anne Road, Ahmednagar-889461",596012,Ishwar Rana,910421021306,31.63143,74.878885,True,OK,
DLR-0313,Viswanathan-Banerjee Dealer (DLR-0313),Dealer,Delhi,Delhi,"16, Venkatesh Street, Silchar-828523",81462,Joshua Mall,5035932246,28.67703,77.241824,True,OK,
DLR-0314,"Sha, Bali and Lata Dealer (DLR-0314)",Dealer,Mangaluru,Karnataka,"416, Sethi Chowk, Barasat 941663",764713,Urmi Bassi,6463078233,12.84614,74.919443,True,OK,
DLR-0315,Brar-Ganesh Dealer (DLR-0315),Dealer,Hyderabad,Telangana,"18, Jhaveri Ganj, Karimnagar-792866",614186,Kabir Thaker,912937177136,17.35334,78.519105,True,OK,
DLR-0316,Din PLC Dealer (DLR-0316),Dealer,Amritsar,Punjab,"80/771, Sarna Marg, Srikakulam-421804",6629,Vidhi Goel,7354892920,31.658591,74.900015,True,OK,
DLR-0317,"Cherian, Vaidya and Mander Dealer (DLR-0317)",Dealer,Surat,Gujarat,"H.No. 58, Sinha Road, Haridwar 381716",823764,Vrishti Manda,9822851654,21.168841,72.876683,True,OK,
DLR-0318,Sarin-Mishra Dealer (DLR-0318),Dealer,Bengaluru,Karnataka,"90/95, Shroff, Muzaffarnagar 570914",783644,Gaurav Narasimhan,915236256290,12.981951,77.656695,True,OK,
DLR-0320,Parmar Ltd Dealer (DLR-0320),Dealer,Jaipur,Rajasthan,"23/69, Lad Nagar, Dhule-384472",691697,Yug Khare,1504854621,26.953093,75.862369,True,OK,
DLR-0321,Borah Inc Dealer (DLR-0321),Dealer,Bengaluru,Karnataka,"78, Deol Street, Srinagar 263806",798623,Vincent Parikh,4371706986,12.936275,77.563082,True,OK,
DLR-0322,Sandal LLC Dealer (DLR-0322),Dealer,Chennai,Tamil Nadu,"77/445, Thakur Ganj, Allahabad 673056",50587,Nitesh Kala,912959458427,13.09529,80.223852,True,OK,
DLR-0323,Sastry PLC Dealer (DLR-0323),Dealer,Ahmedabad,Gujarat,"59, Goswami, Sambhal-366182",992680,Vasatika Bail,2679166794,22.968294,72.541771,True,OK,
DLR-0324,Mand-Kurian Dealer (DLR-0324),Dealer,Indore,Madhya Pradesh,"H.No. 84, Sur Marg, Thrissur-715310",756074,Meghana Chandra,912864895742,22.691728,75.871074,True,OK,
DLR-0325,Thaker Inc Dealer (DLR-0325),Dealer,Hyderabad,Telangana,"52/79, Sami Ganj, Agra 741083",646780,Netra Kannan,6964658143,17.374002,78.526975,True,OK,
DLR-0326,"Luthra, Dasgupta and Iyer Dealer (DLR-0326)",Dealer,Vadodara,Gujarat,"57/284, Srinivas Street, Rampur 640972",438064,Pranav Taneja,8741550601,22.253134,73.206512,True,OK,
DLR-0327,Bhatia-Gala Dealer (DLR-0327),Dealer,Delhi,Delhi,"56/20, Shroff Ganj, Uluberia 193058",921021,Raghav Zacharia,912109927077,28.542252,77.266857,True,OK,
DLR-0328,"Dixit, Aurora and Agrawal Dealer (DLR-0328)",Dealer,Coimbatore,Tamil Nadu,"88/955, Sabharwal Path, Jalna 087954",596115,Omaja Sen,9373544489,10.987713,76.924721,True,OK,
DLR-0329,Bhavsar-Gera Dealer (DLR-0329),Dealer,Delhi,Delhi,"94/36, Batra Zila, Tadipatri 467213",372383,Udarsh Thaker,910315815959,28.581777,77.249566,True,OK,
DLR-0331,Bhasin-Sheth Dealer (DLR-0331),Dealer,Lucknow,Uttar Pradesh,"H.No. 96, Patel Nagar, Bulandshahr-619520",185414,Aarna Raman,9247596396,26.813345,81.002168,True,OK,
DLR-0332,"Bhargava, Guha and Khurana Dealer (DLR-0332)",Dealer,Surat,Gujarat,"58/423, Ramanathan Street, Giridih 537818",637721,Umang Dhawan,918952606764,21.129021,72.79877,False,OK,
DLR-0333,"Kala, Karan and Wagle Dealer (DLR-0333)",Dealer,Mumbai,Maharashtra,"01, Rana Nagar, Ambarnath-271106",87786,Arya Talwar,9188010243,19.120715,72.82403,True,OK,
DLR-0334,Balay Inc Dealer (DLR-0334),Dealer,Chandigarh,Punjab,"H.No. 763, Kapoor Circle, Kollam 504100",253227,Aarna Shan,912872164034,30.795621,76.732896,True,OK,
DLR-0335,Banik Inc Dealer (DLR-0335),Dealer,Vadodara,Gujarat,"71, Dugar Marg, Nagercoil 348085",738710,Alexander De,914790789142,22.346789,73.236588,True,OK,
DLR-0337,Prasad-Mallick Dealer (DLR-0337),Dealer,Mumbai,Maharashtra,"H.No. 99, Kalita Zila, Uluberia 553303",380884,Onkar Kala,911189808318,19.060474,72.86517,True,OK,
DLR-0338,Mandal and Sons Dealer (DLR-0338),Dealer,Chennai,Tamil Nadu,"98/560, Warrior Ganj, Muzaffarpur-551842",136162,Girik Morar,3757442729,13.066341,80.206636,True,OK,
DLR-0339,Chatterjee Ltd Dealer (DLR-0339),Dealer,Bengaluru,Karnataka,"99, Lad Nagar, Kurnool-777327",521722,Kashish Lanka,2226833495,13.031982,77.623748,True,OK,
DLR-0340,"Dhawan, Mane and Nazareth Dealer (DLR-0340)",Dealer,Mumbai,Maharashtra,"082, Iyer Zila, Madurai-999298",743205,Rachit Butala,6835994425,19.050547,72.921426,True,OK,
DLR-0341,"Nayar, Hari and Dixit Dealer (DLR-0341)",Dealer,Mumbai,Maharashtra,"H.No. 83, Dhillon Road, Karaikudi 715798",785661,Rishi Lata,2511131881,19.138642,72.847117,True,OK,
DLR-0342,"Radhakrishnan, Rajan and Patla Dealer (DLR-0342)",Dealer,Ahmedabad,Gujarat,"437, Shenoy Marg, Bhiwandi-001421",608674,Yutika Minhas,914198004551,23.013623,72.56825,True,OK,
DLR-0343,Comar-Ganesan Dealer (DLR-0343),Dealer,Bengaluru,Karnataka,"H.No. 601, Yadav Zila, New Delhi 483572",762129,Dayita Shenoy,5526958935,13.014871,77.548982,True,OK,
DLR-0344,Jhaveri-Nanda Dealer (DLR-0344),Dealer,Hyderabad,Telangana,"H.No. 194, Chaudhuri Nagar, Anantapur-574410",405046,Samuel Mane,8100902366,17.436336,78.425877,True,OK,
DLR-0345,Sharaf-Radhakrishnan Dealer (DLR-0345),Dealer,Chandigarh,Haryana,"66/838, Suresh Road, Satara-870222",642232,Mugdha Walla,915798082120,30.715206,76.859947,True,CORRECTED,
DLR-0346,Sunder LLC Dealer (DLR-0346),Dealer,Delhi,Delhi,"H.No. 33, Chowdhury Chowk, Vadodara-380075",599970,Rachita Parmar,912665888936,28.549048,77.185287,True,OK,
DLR-0347,Dugal LLC Dealer (DLR-0347),Dealer,Vadodara,Gujarat,"56/636, Dhawan Circle, Thane 087059",231361,Gunbir Dasgupta,7473695680,22.251843,73.183405,True,OK,
DLR-0348,Saraf and Sons Dealer (DLR-0348),Dealer,Kolkata,West Bengal,"83/558, Murthy Road, Nanded-820393",129991,Ayaan Rai,9958220035,22.521343,88.397741,True,OK,
DLR-0349,Sawhney Ltd Dealer (DLR-0349),Dealer,Delhi,Delhi,"H.No. 26, Bahl Nagar, Etawah 776313",389363,Jyoti Sachdeva,27429786,28.598102,77.176602,True,OK,
DLR-0350,Lad PLC Dealer (DLR-0350),Dealer,Delhi,Delhi,"20, Narasimhan Street, Phusro-562742",249906,Ijaya Borah,915945712859,28.648344,77.254294,False,OK,
DLR-0351,Lall-Walia Dealer (DLR-0351),Dealer,Jaipur,Rajasthan,"06/42, Ben Path, Narasaraopet 415141",120330,Luke Sundaram,1473555463,26.852845,75.781128,True,OK,
DLR-0352,Jha Group Dealer (DLR-0352),Dealer,Hyderabad,Telangana,"13/858, Barad Path, Panipat 405518",787667,Nachiket Agrawal,917678623722,17.404075,78.47771,True,OK,
DLR-0353,Raju-Wali Dealer (DLR-0353),Dealer,Delhi,Delhi,"13, Narula Ganj, Nandyal 667001",731499,Oliver Sethi,915325628433,28.558521,77.232219,True,OK,
DLR-0354,"De, Balay and Magar Dealer (DLR-0354)",Dealer,Bengaluru,Karnataka,"28, Murty Nagar, Muzaffarpur-914909",225700,Geetika Bali,6037317043,12.983519,77.666088,True,OK,
DLR-0355,"Vaidya, Talwar and Parmer Dealer (DLR-0355)",Dealer,Lucknow,Uttar Pradesh,"46, Bose Zila, Sangli-Miraj & Kupwad-556726",787522,Devika Manne,918048924279,26.787557,80.961005,True,OK,
DLR-0356,"Chada, Pant and Dhillon Dealer (DLR-0356)",Dealer,Mangaluru,Karnataka,"78/205, Ravi Path, Sasaram-711145",63260,Liam Dhingra,919444144781,12.943223,74.826181,True,OK,
DLR-0358,"Solanki, Gour and Pillai Dealer (DLR-0358)",Dealer,Hyderabad,Telangana,"321, Tara Road, Gwalior 550388",108590,Brinda Thakkar,8449128182,17.413936,78.469959,True,OK,
DLR-0359,Nadkarni-Pal Dealer (DLR-0359),Dealer,Bhopal,Madhya Pradesh,"65/345, Ahuja Ganj, Gurgaon 609689",478930,Ekiya Bassi,8574684125,23.263337,77.343583,True,OK,
DLR-0360,Dyal Group Dealer (DLR-0360),Dealer,Pune,Maharashtra,"H.No. 49, Patil Street, Kottayam 585290",336189,Aadhya Butala,911181134433,18.565957,73.879061,True,OK,
DLR-0361,Hari-Gulati Dealer (DLR-0361),Dealer,Bengaluru,Karnataka,"91, Sethi Nagar, Kharagpur-585258",911110,Nidra Din,914583169129,12.993859,77.537395,True,OK,
DLR-0362,"Bose, Kunda and Chaudry Dealer (DLR-0362)",Dealer,Lucknow,Uttar Pradesh,"H.No. 78, Chandra Nagar, Malda-106417",882336,Jyoti Buch,7247368996,26.774695,80.937475,True,OK,
DLR-0363,Chander and Sons Dealer (DLR-0363),Dealer,Mumbai,Maharashtra,"138, Rao Nagar, Amroha 914248",151231,Henry Mitter,4482910561,19.086822,72.900281,True,OK,
DLR-0364,Deshmukh PLC Dealer (DLR-0364),Dealer,Bengaluru,Karnataka,"95/584, Dhar Marg, North Dumdum 721731",385871,Zaid Dani,913196545620,13.007478,77.532556,True,OK,
DLR-0365,Balakrishnan-Hans Dealer (DLR-0365),Dealer,Chennai,Tamil Nadu,"86, Gola Nagar, Rajpur Sonarpur 217029",199591,Ekantika Varkey,3716302130,13.149211,80.221402,False,OK,
DLR-0366,"Chada, Behl and Gill Dealer (DLR-0366)",Dealer,Jaipur,Rajasthan,"H.No. 35, Balasubramanian Zila, Bangalore 714809",857685,Abhiram Bansal,342468550,26.875724,75.713638,True,OK,
DLR-0367,Butala LLC Dealer (DLR-0367),Dealer,Visakhapatnam,Andhra Pradesh,"99, Amble Zila, Chittoor 482997",899279,Sanaya Bains,9614889461,17.656219,83.22316,True,OK,
DLR-0368,Dhawan and Sons Dealer (DLR-0368),Dealer,Kolkata,West Bengal,"23/03, Randhawa Zila, Bhilwara-298794",376299,Gopal Chhabra,5385914996,22.545036,88.427124,False,OK,
DLR-0369,Chad Inc Dealer (DLR-0369),Dealer,Surat,Gujarat,"H.No. 33, Batta Circle, Aizawl-863078",722971,Qabil Edwin,5012929770,21.171527,72.86005,True,OK,
DLR-0370,"Chauhan, Rege and Oza Dealer (DLR-0370)",Dealer,Mumbai,Maharashtra,"32/97, Barad Nagar, Ajmer 623577",294314,Riya Choudhury,383777181,19.009223,72.822347,True,OK,
DLR-0371,Mander PLC Dealer (DLR-0371),Dealer,Bengaluru,Karnataka,"90/477, Mukhopadhyay Ganj, Dhanbad 499451",791228,Ronith Borra,3416924386,12.918273,77.601702,True,OK,
DLR-0372,Tella Group Dealer (DLR-0372),Dealer,Bengaluru,Karnataka,"H.No. 985, Deol Ganj, Bhusawal-710602",753877,Anthony Ramachandran,913610313666,13.004024,77.582465,True,OK,
DLR-0373,"Char, Lad and Saran Dealer (DLR-0373)",Dealer,Bengaluru,Karnataka,"013, Chakraborty Marg, Panihati-982130",86400,Nachiket Oza,911803352630,12.992588,77.544199,True,OK,
DLR-0374,Misra-Chana Dealer (DLR-0374),Dealer,Vadodara,Gujarat,"H.No. 948, Sinha, Indore 962589",788450,Hritik Sachdeva,916898195873,22.332445,73.249585,True,OK,
DLR-0375,"Kothari, Padmanabhan and Natt Dealer (DLR-0375)",Dealer,Delhi,Delhi,"40/24, Baral Marg, Motihari 239215",621167,Urishilla Kakar,2160473263,28.631676,77.171136,True,OK,
DLR-0376,"Keer, Baria and Narayan Dealer (DLR-0376)",Dealer,Jaipur,Rajasthan,"H.No. 01, Bedi Nagar, Mathura-448843",946486,Max Gour,9504564647,26.942911,75.797288,True,OK,
DLR-0377,Golla-Rattan Dealer (DLR-0377),Dealer,Pune,Maharashtra,"70, Srinivas Street, Bahraich-527100",995944,Tanveer Chakraborty,9619351466,18.471574,73.904884,True,OK,
DLR-0378,Shetty-Zacharia Dealer (DLR-0378),Dealer,Patna,Bihar,"839, Tripathi Circle, Malda-478187",349027,Brijesh Dasgupta,369799446,25.57655,85.211162,True,OK,
DLR-0379,Dalal-Memon Dealer (DLR-0379),Dealer,Bengaluru,Karnataka,"H.No. 14, Hayre, Vasai-Virar-941578",435624,Aishani Gade,8477880981,12.975536,77.621214,True,OK,
DLR-0381,Dar-Manne Dealer (DLR-0381),Dealer,Delhi,Delhi,"275, Sarkar Road, Surendranagar Dudhrej-163016",144372,Aarush Deshpande,2929575106,28.655969,77.171834,True,OK,
DLR-0382,Menon-Kala Dealer (DLR-0382),Dealer,Varanasi,Uttar Pradesh,"64, Ganguly Road, Tirunelveli 747199",947082,Ansh Grewal,3259859077,25.27696,83.045041,True,OK,
DLR-0383,Bobal-Murty Dealer (DLR-0383),Dealer,Delhi,Delhi,"89, Rana Nagar, Silchar-594025",992002,Faras Balasubramanian,911754988316,28.616816,77.270658,True,OK,
DLR-0384,Naidu-Bhalla Dealer (DLR-0384),Dealer,Patna,Bihar,"H.No. 35, Prashad Road, Asansol-847985",657412,Ansh Pandya,617732227,25.5357,85.11285,True,OK,
DLR-0385,Jhaveri Inc Dealer (DLR-0385),Dealer,Bengaluru,Karnataka,"H.No. 228, Krish Street, Jamalpur 617321",183250,Chandresh Badami,1151423384,12.937999,77.534694,True,OK,
DLR-0386,"Randhawa, Patla and Shankar Dealer (DLR-0386)",Dealer,Chennai,Tamil Nadu,"H.No. 465, Nagar Chowk, Chittoor-851870",611051,Samesh Srinivas,919614919125,13.118306,80.222744,True,OK,
DLR-0387,Soman-Gola Dealer (DLR-0387),Dealer,Lucknow,Uttar Pradesh,"84/68, Nigam Marg, Rampur 182701",389252,Meghana Ratti,915946447550,26.887621,80.954348,True,OK,
DLR-0388,Kalla-Parmer Dealer (DLR-0388),Dealer,Hyderabad,Telangana,"82/97, Acharya Circle, Satna 455020",72624,Maanas Deshpande,1460092518,17.398306,78.449608,True,OK,
DLR-0389,Garg-Sankar Dealer (DLR-0389),Dealer,Nagpur,Maharashtra,"11, Dayal Street, Tirunelveli 417221",925672,Yashodhara Wason,8842865501,21.167712,79.032775,True,OK,
DLR-0390,Halder-Basak Dealer (DLR-0390),Dealer,Bengaluru,Karnataka,"83, Chakraborty Road, Kirari Suleman Nagar 154678",672397,Chakrika Sundaram,9468649445,13.031316,77.614589,True,OK,
DLR-0391,"Mani, Doshi and Tara Dealer (DLR-0391)",Dealer,Bhopal,Madhya Pradesh,"26, Mani Nagar, Loni 478252",485280,Urvi Pai,8328441695,23.284689,77.399173,True,OK,
DLR-0392,Roy-Batta Dealer (DLR-0392),Dealer,Kolkata,West Bengal,"H.No. 671, Bhavsar, Bulandshahr 988402",138319,Aarnav Bhardwaj,1755590486,22.550955,88.358109,True,OK,
DLR-0393,"Mangat, Sundaram and Sant Dealer (DLR-0393)",Dealer,Amritsar,Punjab,"99/15, Hora Street, Dhule-204646",799059,Jack Varty,914988302601,31.636969,74.908986,True,OK,
DLR-0394,Savant-Rau Dealer (DLR-0394),Dealer,Bengaluru,Karnataka,"51, Choudhury Road, Kollam-640860",581520,Maanas Sharma,6219693625,12.990551,77.532901,True,OK,
DLR-0395,Chopra Group Dealer (DLR-0395),Dealer,Bhopal,Madhya Pradesh,"50, Kumar Ganj, Sagar 334857",62895,Hamsini Varughese,2218569932,23.308765,77.43313,True,OK,
DLR-0396,Lalla-Nanda Dealer (DLR-0396),Dealer,Bengaluru,Karnataka,"H.No. 849, Mital Chowk, Visakhapatnam-350557",363243,Shravya Parmar,4220131258,12.912425,77.605141,True,OK,
DLR-0397,Bala Inc Dealer (DLR-0397),Dealer,Bengaluru,Karnataka,"H.No. 76, Sha Road, Karimnagar-247832",918265,Aarna Banik,918147323776,13.032923,77.63961,True,OK,
DLR-0398,Mody Inc Dealer (DLR-0398),Dealer,Amritsar,Punjab,"H.No. 87, Dugar Road, Kamarhati-161645",136789,George Barad,5139150979,31.659518,74.945212,True,OK,
DLR-0399,Ramachandran-Chhabra Dealer (DLR-0399),Dealer,Kolkata,West Bengal,"31, Ramaswamy Path, Kakinada-389136",35778,William Kunda,617586535,22.598684,88.390595,True,OK,
DLR-0400,"Palan, Kara and Sachdev Dealer (DLR-0400)",Dealer,Delhi,Delhi,"062, Krishnan Chowk, Darbhanga 395767",47641,Ansh Ben,9186915258,28.542932,77.158129,True,OK,
DLR-0401,"Rajagopal, Ramanathan and Madan Dealer (DLR-0401)",Dealer,Mumbai,Maharashtra,"97, Sunder Marg, Ghaziabad 486826",87657,Yatan Soni,9040337502,19.065186,72.882235,True,OK,
DLR-0402,"Guha, Natt and Lalla Dealer (DLR-0402)",Dealer,Mangaluru,Karnataka,"H.No. 80, Kanda Zila, Jorhat 700961",526007,Daniel Pradhan,8104376823,12.937232,74.918179,False,OK,
DLR-0403,"Sundaram, Vyas and Patel Dealer (DLR-0403)",Dealer,Vadodara,Gujarat,"47/008, Srinivasan Chowk, Aligarh-769806",405931,Andrew Kant,916948154700,22.333534,73.109697,True,OK,
DLR-0404,Naidu-Seth Dealer (DLR-0404),Dealer,Delhi,Delhi,"856, Viswanathan Zila, Mirzapur 664355",952086,Neelima Sura,918796825141,28.675009,77.2523,True,OK,
DLR-0405,Sengupta-Nagar Dealer (DLR-0405),Dealer,Delhi,Delhi,"H.No. 45, Sharma Zila, Raiganj-983712",63099,Vedika Bhasin,4529648191,28.593836,77.148792,True,OK,
DLR-0406,Sarna PLC Dealer (DLR-0406),Dealer,Mumbai,Maharashtra,"77/31, Bakshi Chowk, Phagwara 721773",895041,Balveer Munshi,5124116955,19.075352,72.826742,False,OK,
DLR-0408,Arora Ltd Dealer (DLR-0408),Dealer,Chandigarh,Chandigarh,"624, Bose Street, Thane 940852",793522,Jatin Gulati,6793500944,30.702739,76.77617,True,CORRECTED,
DLR-0409,Badami LLC Dealer (DLR-0409),Dealer,Mumbai,Maharashtra,"72, Zacharia Chowk, Nellore 367199",685674,Gopal Bansal,5703264772,19.094908,72.860775,True,OK,
DLR-0410,"Sheth, Karan and Sane Dealer (DLR-0410)",Dealer,Vadodara,Gujarat,"90, Shere Path, Ahmednagar-411929",931041,Teerth Palan,8942085292,22.373182,73.183419,True,OK,
DLR-0411,Dhawan-Purohit Dealer (DLR-0411),Dealer,Vadodara,Gujarat,"74/788, Walia Marg, Kottayam-144909",817366,Rudra Borah,911319211231,22.363576,73.235275,True,OK,
DLR-0412,Golla LLC Dealer (DLR-0412),Dealer,Mumbai,Maharashtra,"H.No. 381, Gulati Path, Dewas 462474",151167,Shivansh Nagi,910318917820,19.070285,72.846245,True,OK,
DLR-0413,Kibe PLC Dealer (DLR-0413),Dealer,Chennai,Tamil Nadu,"H.No. 866, Tank Road, Sambalpur 891242",637971,Abeer Koshy,911296233213,13.114062,80.255508,True,OK,
DLR-0414,"Patla, Sengupta and Lala Dealer (DLR-0414)",Dealer,Hyderabad,Telangana,"084, Mall Chowk, Durgapur-887989",377482,Lipika Karpe,2740036721,17.341403,78.490395,True,OK,
DLR-0415,Nayar Group Dealer (DLR-0415),Dealer,Hyderabad,Telangana,"84, Naik Street, Loni-788112",834132,Harita Kata,8902644504,17.444547,78.411522,True,OK,
DLR-0416,Yadav LLC Dealer (DLR-0416),Dealer,Bengaluru,Karnataka,"97, Sidhu Street, Rajpur Sonarpur 997020",647534,Urvashi Dhaliwal,919806625829,12.966776,77.575408,True,OK,
DLR-0417,Murthy LLC Dealer (DLR-0417),Dealer,Bhubaneswar,Orissa,"55/87, Kannan Circle, Panchkula 628701",110163,Nihal Datta,2814754094,20.301251,85.788573,False,CORRECTED,
DLR-0418,Chander-Nagar Dealer (DLR-0418),Dealer,Jaipur,Rajasthan,"220, Dyal Street, Miryalaguda-492712",744465,Hamsini Gola,3860977659,26.903259,75.728786,True,OK,
DLR-0419,"Rattan, Bal and Samra Dealer (DLR-0419)",Dealer,Mumbai,Maharashtra,"86/94, Lanka Nagar, Kavali 044180",447840,Yashica Dubey,918391433242,19.13129,72.90891,True,OK,
DLR-0420,"Parikh, Savant and Narayan Dealer (DLR-0420)",Dealer,Bengaluru,Karnataka,"07/535, Soni Street, Hindupur 264882",237150,Wriddhish Ramachandran,2703923234,12.918197,77.582323,True,OK,
DLR-0421,Bhatnagar Ltd Dealer (DLR-0421),Dealer,Mumbai,Maharashtra,"H.No. 524, Loyal, Meerut 579678",804326,Krishna Datta,3091839610,19.099957,72.945386,False,OK,
DLR-0422,Bajaj-Bains Dealer (DLR-0422),Dealer,Mangaluru,Karnataka,"H.No. 97, Kant Marg, Bulandshahr-064186",570878,Vrishti Ghosh,918495838677,12.859051,74.854383,True,OK,
DLR-0423,Dey Ltd Dealer (DLR-0423),Dealer,Lucknow,Uttar Pradesh,"H.No. 114, Batta Road, Gandhidham-145460",484737,Vansha Venkatesh,8235208941,26.792297,80.986565,True,OK,
DLR-0424,Raghavan Ltd Dealer (DLR-0424),Dealer,Hyderabad,Telangana,"19/49, Om, Gopalpur-007667",753587,Nitesh Venkataraman,3447806515,17.417576,78.522537,True,OK,
DLR-0425,Sharaf-Bhargava Dealer (DLR-0425),Dealer,Delhi,Delhi,"68/409, Ram Path, Guna 332726",343240,Ishita Padmanabhan,1936311531,28.678972,77.257063,True,OK,
DLR-0427,"Anne, Behl and Viswanathan Dealer (DLR-0427)",Dealer,Kochi,Kerala,"H.No. 934, Purohit Ganj, Thrissur 328793",803176,Arunima Bansal,3480962891,9.920862,76.281207,True,OK,
DLR-0428,Goswami LLC Dealer (DLR-0428),Dealer,Kolkata,West Bengal,"98, Dasgupta Ganj, Khammam 390162",714714,Matthew Chakraborty,916158246736,22.540609,88.297845,True,OK,
DLR-0429,"Agrawal, Sagar and Parekh Dealer (DLR-0429)",Dealer,Surat,Gujarat,"16/79, Virk Nagar, Gaya 778656",690458,Darpan Pai,912214546149,21.203045,72.782596,True,OK,
DLR-0430,"Banerjee, Nori and Balasubramanian Dealer (DLR-0430)",Dealer,Delhi,Delhi,"61/484, Shanker Ganj, Satna 050171",922735,Krishna Saha,7829035524,28.578914,77.241996,True,OK,
DLR-0431,Sahni Ltd Dealer (DLR-0431),Dealer,Hyderabad,Telangana,"04, Sarna, Guntakal 946566",840889,Hamsini Nadkarni,912114546334,17.381237,78.528703,True,OK,
DLR-0432,Peri-Sanghvi Dealer (DLR-0432),Dealer,Nagpur,Maharashtra,"H.No. 87, Ganesan Road, Guna-623247",131923,Garima Barman,915845013514,21.161014,79.039884,True,OK,
DLR-0433,Pal Ltd Dealer (DLR-0433),Dealer,Surat,Gujarat,"H.No. 988, Kala Street, Jehanabad 427313",958181,Saanvi Wali,5822637404,21.119366,72.772332,True,OK,
DLR-0434,"Chada, Pandya and Sheth Dealer (DLR-0434)",Dealer,Bengaluru,Karnataka,"H.No. 910, Choudhury Ganj, Bhubaneswar 660431",323944,Aashi Setty,3250425942,12.926629,77.541668,True,OK,
DLR-0435,"Borde, Kulkarni and Sodhi Dealer (DLR-0435)",Dealer,Delhi,Delhi,"31, Prabhu Path, Bathinda-820955",664870,Patrick Nadig,7652986553,28.665519,77.189354,True,OK,
DLR-0436,Butala-Ramesh Dealer (DLR-0436),Dealer,Lucknow,Uttar Pradesh,"01, Peri Marg, Aizawl-119958",380907,Anika Nadkarni,912865699429,26.915207,80.901051,True,OK,
DLR-0438,Chokshi PLC Dealer (DLR-0438),Dealer,Hyderabad,Telangana,"418, Grover, Noida-965120",236942,Teerth Chana,5798721218,17.448856,78.517959,True,OK,
DLR-0439,"Virk, Sinha and Jhaveri Dealer (DLR-0439)",Dealer,Bhubaneswar,Orissa,"45/205, Chaudhry Nagar, Rourkela 594194",773852,Girik Bhagat,914175994611,20.250126,85.747239,True,CORRECTED,
