dealer_id,sale_date,parts_category,units_sold,revenue_inr
DLR-0203,2024-07-24,Electrical,385,1500000.0
DLR-0203,2022-10-14,Body Parts,77,1500000.0
DLR-0203,2021-02-10,Brakes,496,1202080.96
DLR-0203,2022-11-23,Suspension,11,807904.54
DLR-0203,2022-06-08,Brakes,261,1500000.0
DLR-0203,2023-02-16,Suspension,373,1005879.02
DLR-0203,2020-12-30,Engine Parts,224,1189048.42
DLR-0203,2023-11-09,Body Parts,324,1500000.0
DLR-0203,2022-02-17,Suspension,336,1500000.0
DLR-0203,2021-12-15,Cooling System,281,1500000.0
DLR-0204,2024-12-02,Body Parts,440,239475.79
DLR-0204,2021-04-19,Body Parts,352,528722.33
DLR-0204,2022-09-20,Cooling System,417,694718.17
DLR-0204,2023-07-14,Transmission,316,414251.44
DLR-0204,2022-01-01,Cooling System,161,750967.25
DLR-0204,2020-07-16,Suspension,67,739585.33
DLR-0204,2024-12-09,Body Parts,224,811927.9
DLR-0204,2022-07-04,Filters & Fluids,136,547022.41
DLR-0204,2023-09-18,Transmission,69,602041.38
DLR-0204,2020-12-26,Cooling System,499,763266.52
DLR-0204,2021-10-15,Brakes,187,574741.82
DLR-0204,2023-11-28,Transmission,370,389759.35
DLR-0204,2020-09-19,Cooling System,440,400034.15
DLR-0204,2024-07-06,Cooling System,317,534018.22
DLR-0204,2022-04-23,Suspension,24,235840.52
DLR-0204,2021-08-18,Body Parts,269,459564.51
DLR-0204,2021-03-16,Transmission,41,701326.69
DLR-0204,2023-02-25,Filters & Fluids,143,60205.5
DLR-0204,2023-10-14,Filters & Fluids,220,786724.01
DLR-0204,2022-03-12,Cooling System,227,706362.97
DLR-0204,2022-03-27,Body Parts,477,397845.9
DLR-0204,2020-04-21,Body Parts,258,593461.21
DLR-0205,2021-11-26,Engine Parts,167,1051322.05
DLR-0205,2022-07-05,Transmission,123,1500000.0
DLR-0205,2023-03-18,Electrical,284,1462726.92
DLR-0205,2021-02-26,Brakes,495,461970.3
DLR-0205,2023-06-10,Filters & Fluids,76,1296650.21
DLR-0205,2023-05-23,Engine Parts,496,963636.3
DLR-0205,2024-01-19,Engine Parts,420,1084789.68
DLR-0205,2022-02-15,Brakes,409,744167.8
DLR-0205,2023-12-14,Filters & Fluids,477,1500000.0
DLR-0205,2021-12-23,Brakes,345,1486825.96
DLR-0205,2020-04-10,Suspension,195,739296.11
DLR-0205,2023-01-01,Suspension,90,489463.55
DLR-0205,2024-09-12,Transmission,450,888017.49
DLR-0205,2024-01-10,Suspension,158,1232491.11
DLR-0205,2024-06-29,Electrical,476,1150886.45
DLR-0205,2022-02-04,Filters & Fluids,221,1500000.0
DLR-0205,2021-03-17,Suspension,491,1381766.28
DLR-0205,2020-01-28,Engine Parts,442,1457218.99
DLR-0205,2020-02-11,Brakes,266,1187279.27
DLR-0205,2022-03-25,Cooling System,31,466494.53
DLR-0205,2020-11-17,Body Parts,164,967806.62
DLR-0205,2020-02-19,Suspension,333,1495237.69
DLR-0205,2024-04-30,Suspension,27,1028360.37
DLR-0206,2024-03-15,Brakes,426,1500000.0
DLR-0206,2024-05-24,Transmission,345,1308751.01
DLR-0206,2022-03-31,Electrical,428,882112.89
DLR-0206,2024-02-25,Body Parts,451,1425993.56
DLR-0206,2020-06-22,Brakes,47,1500000.0
DLR-0206,2022-10-30,Transmission,20,1106587.37
DLR-0206,2020-01-31,Electrical,58,1358573.25
DLR-0206,2024-02-16,Transmission,109,936322.05
DLR-0206,2024-08-29,Body Parts,411,1500000.0
DLR-0206,2021-10-24,Transmission,272,1323326.55
DLR-0206,2024-03-02,Engine Parts,164,1500000.0
DLR-0206,2021-07-15,Cooling System,113,1500000.0
DLR-0206,2020-07-23,Body Parts,345,1451372.42
DLR-0206,2023-03-26,Cooling System,202,894930.76
DLR-0206,2021-08-19,Transmission,57,248461.27
DLR-0206,2021-03-31,Transmission,297,616777.76
DLR-0206,2021-07-24,Cooling System,155,675699.11
DLR-0206,2023-12-10,Suspension,205,1500000.0
DLR-0206,2020-02-05,Cooling System,382,1500000.0
DLR-0206,2022-03-17,Filters & Fluids,400,1500000.0
DLR-0206,2023-01-24,Brakes,241,167747.39
DLR-0206,2021-04-03,Engine Parts,213,781220.14
DLR-0206,2024-04-28,Suspension,238,1500000.0
DLR-0206,2022-01-27,Cooling System,298,1500000.0
DLR-0207,2023-08-09,Body Parts,180,458794.97
DLR-0207,2020-10-21,Brakes,58,597644.26
DLR-0207,2023-02-22,Electrical,116,806480.57
DLR-0207,2024-11-06,Cooling System,313,444396.72
DLR-0207,2021-05-26,Brakes,82,501027.11
DLR-0207,2022-04-05,Cooling System,277,525056.4
DLR-0207,2024-01-20,Suspension,40,953961.38
DLR-0207,2024-04-20,Cooling System,139,78125.53
DLR-0207,2022-04-23,Body Parts,389,620728.49
DLR-0207,2021-11-22,Electrical,28,465113.56
DLR-0207,2021-10-20,Transmission,456,598020.49
DLR-0207,2020-01-12,Body Parts,363,359312.35
DLR-0207,2021-03-04,Cooling System,289,477951.82
DLR-0207,2022-10-20,Filters & Fluids,343,626225.06
DLR-0207,2021-04-27,Filters & Fluids,246,1094517.49
DLR-0207,2023-12-22,Cooling System,273,645067.06
DLR-0207,2023-02-10,Brakes,481,322127.21
DLR-0207,2020-08-03,Transmission,368,404866.86
DLR-0207,2020-06-07,Transmission,75,399084.25
DLR-0207,2024-03-30,Engine Parts,92,137349.58
DLR-0207,2022-11-30,Brakes,95,423132.41
DLR-0208,2022-06-15,Brakes,29,630401.67
DLR-0208,2024-12-18,Transmission,263,239024.74
DLR-0208,2020-12-15,Cooling System,81,691954.12
DLR-0208,2024-03-13,Transmission,214,582616.09
DLR-0208,2020-01-19,Body Parts,70,344324.5
DLR-0208,2022-06-10,Body Parts,378,459901.72
DLR-0208,2024-12-07,Body Parts,277,799172.75
DLR-0208,2021-10-22,Filters & Fluids,298,630541.82
DLR-0208,2023-08-24,Electrical,82,489212.81
DLR-0208,2021-08-17,Suspension,421,441151.75
DLR-0208,2023-06-11,Filters & Fluids,275,502438.77
DLR-0208,2023-05-23,Body Parts,251,387706.11
DLR-0208,2022-08-05,Suspension,489,77073.85
DLR-0208,2021-11-07,Electrical,94,885724.69
DLR-0208,2022-12-09,Cooling System,15,517788.37
DLR-0208,2021-10-12,Transmission,101,565138.72
DLR-0208,2020-11-03,Cooling System,44,476207.99
DLR-0208,2020-01-12,Body Parts,369,344152.22
DLR-0208,2021-01-19,Suspension,365,451244.73
DLR-0208,2020-07-11,Cooling System,179,175618.02
DLR-0208,2020-07-12,Engine Parts,329,931531.87
DLR-0208,2022-08-17,Electrical,44,246770.16
DLR-0208,2021-12-18,Suspension,186,286266.57
DLR-0209,2021-01-29,Body Parts,155,308961.12
DLR-0209,2024-08-07,Transmission,309,568211.36
DLR-0209,2024-02-02,Body Parts,198,377176.35
DLR-0209,2023-07-02,Transmission,488,189579.63
DLR-0209,2021-06-05,Suspension,49,563150.75
DLR-0209,2023-04-28,Electrical,62,484650.09
DLR-0209,2024-02-05,Suspension,153,455765.24
DLR-0209,2020-12-31,Body Parts,298,482360.14
DLR-0209,2020-07-28,Electrical,418,734154.29
DLR-0209,2022-12-05,Transmission,179,702764.23
DLR-0209,2023-03-24,Body Parts,423,271992.7
DLR-0209,2024-02-18,Cooling System,117,618582.75
DLR-0209,2020-12-10,Engine Parts,411,432475.23
DLR-0209,2021-04-19,Suspension,56,449864.37
DLR-0209,2024-07-03,Electrical,83,121159.38
DLR-0209,2020-12-03,Cooling System,457,349442.14
DLR-0209,2020-01-01,Filters & Fluids,49,253076.46
DLR-0209,2020-04-16,Electrical,271,499208.82
DLR-0209,2024-07-11,Cooling System,227,535662.08
DLR-0209,2023-09-23,Cooling System,177,63827.05
DLR-0210,2022-10-21,Brakes,133,1040745.36
DLR-0210,2023-02-21,Transmission,203,1500000.0
DLR-0210,2024-05-03,Transmission,371,971594.84
DLR-0210,2022-08-29,Filters & Fluids,169,1356206.73
DLR-0210,2024-09-13,Filters & Fluids,281,1197489.5
DLR-0210,2020-06-09,Suspension,499,1193497.3
DLR-0210,2020-12-06,Body Parts,374,936047.71
DLR-0210,2020-10-19,Transmission,296,539036.06
DLR-0210,2022-06-23,Cooling System,365,578957.34
DLR-0210,2024-06-03,Body Parts,360,1347928.06
DLR-0210,2020-09-03,Transmission,343,1058172.47
DLR-0210,2021-12-14,Electrical,22,991824.86
DLR-0210,2024-11-08,Filters & Fluids,447,871966.18
DLR-0210,2022-08-12,Filters & Fluids,382,921820.68
DLR-0210,2022-05-18,Suspension,325,1489702.95
DLR-0210,2023-02-20,Suspension,205,909197.49
DLR-0210,2022-02-05,Electrical,487,486752.82
DLR-0210,2024-03-11,Engine Parts,110,1362333.75
DLR-0210,2022-06-24,Filters & Fluids,279,963951.8
DLR-0210,2021-02-03,Engine Parts,310,1063186.26
DLR-0210,2021-09-27,Filters & Fluids,58,1500000.0
DLR-0210,2022-01-25,Body Parts,267,1041364.57
DLR-0210,2020-01-27,Body Parts,27,1171457.14
DLR-0210,2023-08-18,Body Parts,338,554852.13
DLR-0211,2022-03-26,Engine Parts,366,444664.46
DLR-0211,2023-12-13,Body Parts,150,606357.58
DLR-0211,2023-07-04,Engine Parts,302,184202.12
DLR-0211,2024-08-13,Engine Parts,451,526664.79
DLR-0211,2024-01-10,Cooling System,321,507154.26
DLR-0211,2023-07-18,Cooling System,261,495551.05
DLR-0211,2020-12-21,Cooling System,393,689745.99
DLR-0211,2024-11-26,Brakes,29,552715.51
DLR-0211,2022-01-26,Engine Parts,323,775724.02
DLR-0211,2023-12-31,Electrical,371,293750.04
DLR-0211,2024-02-16,Electrical,455,514005.29
DLR-0211,2024-10-08,Electrical,52,503971.02
DLR-0211,2022-05-09,Brakes,38,278995.37
DLR-0211,2022-06-27,Engine Parts,170,673977.53
DLR-0211,2020-07-18,Body Parts,446,940811.29
DLR-0211,2021-02-01,Engine Parts,180,484183.82
DLR-0211,2024-09-10,Filters & Fluids,469,585979.11
DLR-0211,2023-12-23,Electrical,473,503981.1
DLR-0211,2023-04-16,Filters & Fluids,274,348350.99
DLR-0211,2020-01-30,Transmission,223,132451.75
DLR-0211,2024-09-11,Engine Parts,43,349874.17
DLR-0211,2021-01-30,Electrical,383,216068.12
DLR-0211,2021-06-30,Brakes,98,819799.91
DLR-0211,2022-06-27,Engine Parts,151,465053.61
DLR-0211,2023-05-31,Suspension,362,420045.73
DLR-0211,2022-11-01,Transmission,98,660885.0
DLR-0211,2023-07-25,Engine Parts,169,268758.53
DLR-0212,2023-02-22,Filters & Fluids,70,1039881.58
DLR-0212,2021-11-30,Cooling System,300,1500000.0
DLR-0212,2024-09-08,Brakes,299,1500000.0
DLR-0212,2022-08-06,Brakes,69,1500000.0
DLR-0212,2020-07-04,Electrical,383,1500000.0
DLR-0212,2020-06-25,Electrical,172,1500000.0
DLR-0212,2023-04-25,Engine Parts,402,1500000.0
DLR-0212,2020-12-12,Engine Parts,121,1500000.0
DLR-0212,2023-07-30,Filters & Fluids,245,882016.64
DLR-0212,2020-06-15,Suspension,167,1500000.0
DLR-0212,2024-09-10,Suspension,392,855786.8
DLR-0212,2024-03-27,Electrical,168,1500000.0
DLR-0212,2020-04-19,Transmission,371,1211611.24
DLR-0212,2021-08-10,Electrical,152,1500000.0
DLR-0212,2020-10-14,Filters & Fluids,221,1476063.37
DLR-0212,2021-04-07,Suspension,149,657456.26
DLR-0212,2024-12-14,Suspension,100,1419491.87
DLR-0212,2021-08-27,Body Parts,367,1500000.0
DLR-0212,2022-06-19,Body Parts,57,1500000.0
DLR-0212,2022-09-30,Filters & Fluids,306,1146328.56
DLR-0212,2022-01-14,Filters & Fluids,405,550543.22
DLR-0212,2023-08-07,Cooling System,434,1500000.0
DLR-0212,2023-07-16,Electrical,28,671640.78
DLR-0212,2024-09-05,Transmission,89,1238306.74
DLR-0213,2023-03-10,Suspension,369,739985.24
DLR-0213,2022-06-07,Filters & Fluids,340,802020.96
DLR-0213,2024-07-18,Body Parts,116,1052424.27
DLR-0213,2021-12-01,Body Parts,56,599400.69
DLR-0213,2022-11-17,Suspension,142,734669.35
DLR-0213,2021-03-22,Cooling System,143,820290.78
DLR-0213,2020-03-05,Brakes,274,874367.33
DLR-0213,2023-09-10,Electrical,253,857282.97
DLR-0213,2020-10-13,Cooling System,310,968881.91
DLR-0213,2021-10-23,Filters & Fluids,298,1103467.04
DLR-0213,2022-02-12,Engine Parts,175,954569.26
DLR-0213,2023-12-07,Brakes,332,974683.22
DLR-0213,2022-01-04,Engine Parts,91,302866.35
DLR-0213,2022-05-13,Cooling System,181,841575.14
DLR-0213,2021-11-20,Brakes,105,983237.49
DLR-0213,2022-01-03,Body Parts,93,1065550.59
DLR-0213,2022-08-14,Electrical,395,596524.24
DLR-0213,2020-02-14,Cooling System,424,607517.04
DLR-0213,2023-06-16,Cooling System,313,635546.78
DLR-0213,2023-03-25,Transmission,384,1002016.59
DLR-0213,2022-03-28,Cooling System,437,1166180.75
DLR-0213,2021-05-13,Body Parts,380,690538.16
DLR-0213,2022-02-03,Filters & Fluids,257,1124627.56
DLR-0213,2023-10-21,Transmission,163,865748.34
DLR-0213,2020-03-23,Suspension,400,783985.69
DLR-0213,2022-11-04,Brakes,225,755243.2
DLR-0213,2022-05-22,Body Parts,498,1071381.75
DLR-0213,2023-03-28,Transmission,313,932440.68
DLR-0214,2020-12-01,Electrical,482,1500000.0
DLR-0214,2021-09-07,Suspension,497,692065.65
DLR-0214,2023-03-09,Electrical,76,1267602.71
DLR-0214,2023-09-20,Filters & Fluids,413,827735.58
DLR-0214,2020-04-20,Brakes,168,684899.47
DLR-0214,2024-06-11,Electrical,420,1045435.8
DLR-0214,2021-12-09,Cooling System,212,1107688.04
DLR-0214,2020-12-04,Cooling System,10,1500000.0
DLR-0214,2023-09-10,Electrical,112,972658.76
DLR-0214,2024-12-13,Electrical,164,575324.93
DLR-0214,2021-09-21,Brakes,104,1164664.5
DLR-0214,2021-04-28,Suspension,233,178651.18
DLR-0214,2020-07-03,Suspension,88,1011378.15
DLR-0214,2023-11-03,Filters & Fluids,12,1056730.62
DLR-0214,2022-09-04,Electrical,186,1383732.16
DLR-0214,2020-07-23,Cooling System,291,1458921.34
DLR-0214,2023-11-07,Transmission,367,838500.76
DLR-0214,2021-03-11,Cooling System,352,986742.11
DLR-0214,2022-02-09,Cooling System,371,728229.25
DLR-0214,2021-05-12,Brakes,208,576213.73
DLR-0215,2021-10-13,Electrical,214,1180155.81
DLR-0215,2024-05-02,Filters & Fluids,469,515094.07
DLR-0215,2021-08-02,Transmission,315,875856.7
DLR-0215,2022-03-17,Brakes,187,632026.94
DLR-0215,2022-09-27,Engine Parts,123,1280866.94
DLR-0215,2024-12-18,Electrical,403,1500000.0
DLR-0215,2021-04-26,Filters & Fluids,195,503333.05
DLR-0215,2021-11-27,Engine Parts,322,271732.24
DLR-0215,2023-05-12,Transmission,478,997547.51
DLR-0215,2020-06-07,Suspension,80,1056593.07
DLR-0215,2022-10-20,Suspension,32,1141836.91
DLR-0215,2021-03-08,Body Parts,232,862545.38
DLR-0215,2020-07-09,Filters & Fluids,206,965731.49
DLR-0215,2023-09-01,Electrical,227,1204354.37
DLR-0215,2020-11-04,Body Parts,169,1486980.97
DLR-0215,2022-03-03,Cooling System,27,228879.52
DLR-0215,2021-06-18,Transmission,101,895045.44
DLR-0215,2020-11-30,Transmission,359,1139799.69
DLR-0215,2022-11-25,Brakes,248,664450.04
DLR-0215,2024-07-09,Brakes,187,1500000.0
DLR-0215,2023-11-06,Brakes,345,783127.85
DLR-0215,2024-11-01,Transmission,421,1032657.07
DLR-0216,2020-11-25,Filters & Fluids,75,595924.31
DLR-0216,2023-03-22,Transmission,361,372199.47
DLR-0216,2022-07-20,Engine Parts,258,127418.26
DLR-0216,2023-09-01,Transmission,226,403912.37
DLR-0216,2024-04-28,Engine Parts,165,688240.91
DLR-0216,2022-05-20,Body Parts,389,421805.45
DLR-0216,2023-07-22,Brakes,319,322445.31
DLR-0216,2024-07-10,Cooling System,267,668006.08
DLR-0216,2022-02-02,Cooling System,374,422998.9
DLR-0216,2021-11-17,Filters & Fluids,67,388018.64
DLR-0216,2024-05-27,Electrical,227,516643.94
DLR-0216,2022-12-24,Transmission,455,637796.29
DLR-0216,2023-10-13,Brakes,86,951934.14
DLR-0216,2020-01-15,Filters & Fluids,495,648811.04
DLR-0216,2023-12-20,Body Parts,111,713668.79
DLR-0216,2022-11-20,Cooling System,232,388836.59
DLR-0216,2020-04-09,Cooling System,154,287455.72
DLR-0216,2020-03-22,Brakes,454,499654.61
DLR-0216,2022-09-29,Cooling System,197,508398.13
DLR-0216,2020-04-12,Filters & Fluids,139,277190.02
DLR-0217,2021-11-22,Body Parts,402,348705.82
DLR-0217,2024-08-04,Engine Parts,287,434897.64
DLR-0217,2021-07-01,Electrical,160,429059.01
DLR-0217,2021-12-31,Transmission,18,450643.18
DLR-0217,2022-07-03,Filters & Fluids,162,418644.71
DLR-0217,2023-07-26,Engine Parts,315,298948.7
DLR-0217,2020-08-16,Filters & Fluids,384,297914.91
DLR-0217,2020-03-15,Transmission,137,195157.29
DLR-0217,2020-12-24,Brakes,283,642716.26
DLR-0217,2020-07-12,Electrical,382,377017.55
DLR-0217,2020-10-23,Cooling System,230,341272.04
DLR-0217,2021-07-16,Filters & Fluids,244,235681.19
DLR-0217,2023-11-12,Suspension,480,815348.69
DLR-0217,2024-08-17,Cooling System,30,214000.8
DLR-0217,2020-06-05,Filters & Fluids,200,310672.81
DLR-0217,2020-03-19,Electrical,321,437375.53
DLR-0217,2024-01-22,Brakes,205,465031.94
DLR-0217,2022-11-15,Brakes,182,518689.81
DLR-0217,2023-07-28,Body Parts,226,646141.28
DLR-0217,2022-03-31,Engine Parts,104,450923.65
DLR-0217,2024-03-09,Body Parts,379,216595.38
DLR-0217,2023-08-30,Brakes,438,336458.23
DLR-0217,2022-06-06,Brakes,416,421174.86
DLR-0217,2021-01-27,Body Parts,165,685233.91
DLR-0217,2023-06-14,Suspension,365,165329.18
DLR-0217,2024-06-24,Engine Parts,201,555386.48
DLR-0218,2021-03-16,Transmission,150,1500000.0
DLR-0218,2024-03-09,Electrical,151,1500000.0
DLR-0218,2022-10-24,Engine Parts,319,1438803.17
DLR-0218,2022-03-27,Electrical,357,994540.42
DLR-0218,2021-08-06,Body Parts,12,1500000.0
DLR-0218,2022-04-13,Suspension,19,1500000.0
DLR-0218,2024-05-20,Transmission,346,1500000.0
DLR-0218,2020-09-22,Body Parts,146,1492017.22
DLR-0218,2022-08-05,Filters & Fluids,59,1140106.79
DLR-0218,2021-03-29,Suspension,19,564727.8
DLR-0218,2023-12-23,Filters & Fluids,123,1500000.0
DLR-0218,2020-05-10,Body Parts,382,1500000.0
DLR-0218,2023-12-29,Cooling System,311,920530.42
DLR-0218,2022-05-11,Filters & Fluids,287,1176855.8
DLR-0218,2022-03-07,Cooling System,486,1219944.71
DLR-0218,2023-02-16,Engine Parts,185,610209.34
DLR-0218,2021-11-28,Filters & Fluids,187,1009390.56
DLR-0218,2024-08-11,Cooling System,87,819701.79
DLR-0218,2022-08-04,Cooling System,117,1252512.59
DLR-0218,2022-12-26,Electrical,354,1056781.5
DLR-0218,2022-03-09,Body Parts,216,523797.05
DLR-0218,2020-03-07,Brakes,333,1500000.0
DLR-0218,2022-09-23,Filters & Fluids,52,1500000.0
DLR-0218,2021-03-01,Filters & Fluids,165,1032588.35
DLR-0218,2021-08-20,Filters & Fluids,241,1500000.0
DLR-0218,2023-10-13,Cooling System,25,1500000.0
DLR-0218,2020-11-15,Electrical,329,1500000.0
DLR-0219,2023-03-02,Transmission,222,706185.89
DLR-0219,2024-04-15,Engine Parts,394,1500000.0
DLR-0219,2021-08-04,Cooling System,130,819879.77
DLR-0219,2022-02-07,Electrical,203,488937.79
DLR-0219,2023-05-28,Brakes,59,1354137.35
DLR-0219,2022-03-21,Suspension,118,1500000.0
DLR-0219,2020-08-14,Body Parts,101,1500000.0
DLR-0219,2024-11-06,Electrical,402,546115.39
DLR-0219,2024-05-11,Transmission,291,1343546.27
DLR-0219,2022-04-16,Filters & Fluids,394,877883.48
DLR-0219,2021-03-21,Transmission,471,1379010.66
DLR-0219,2023-05-12,Body Parts,173,432394.39
DLR-0219,2024-04-26,Filters & Fluids,332,519636.69
DLR-0219,2020-08-04,Filters & Fluids,267,724132.57
DLR-0219,2023-01-01,Transmission,125,1083164.9
DLR-0219,2024-10-25,Transmission,263,780745.87
DLR-0219,2024-03-29,Cooling System,156,1326802.82
DLR-0219,2024-08-18,Cooling System,90,1481295.74
DLR-0219,2024-11-23,Electrical,214,1301822.57
DLR-0219,2021-08-13,Engine Parts,282,1500000.0
DLR-0219,2024-08-26,Filters & Fluids,400,1224647.18
DLR-0219,2022-08-08,Electrical,359,538903.38
DLR-0219,2020-07-20,Transmission,307,1500000.0
DLR-0219,2023-08-30,Transmission,224,795834.38
DLR-0219,2022-04-20,Suspension,335,1432375.77
DLR-0220,2023-06-21,Suspension,80,794378.17
DLR-0220,2023-06-02,Brakes,316,576554.16
DLR-0220,2023-03-14,Transmission,494,195749.03
DLR-0220,2020-02-16,Filters & Fluids,322,308448.63
DLR-0220,2021-05-26,Electrical,301,745435.17
DLR-0220,2023-07-05,Cooling System,360,454521.08
DLR-0220,2020-07-05,Filters & Fluids,21,503016.84
DLR-0220,2024-03-01,Transmission,292,635470.76
DLR-0220,2022-11-13,Suspension,445,623282.96
DLR-0220,2020-11-26,Cooling System,198,541865.96
DLR-0220,2024-01-20,Suspension,99,446809.67
DLR-0220,2022-08-25,Suspension,175,426529.65
DLR-0220,2020-09-28,Body Parts,43,654790.27
DLR-0220,2020-03-04,Suspension,305,595446.06
DLR-0220,2022-08-02,Cooling System,135,437326.5
DLR-0220,2023-11-01,Cooling System,133,698511.9
DLR-0220,2024-06-19,Electrical,246,462338.35
DLR-0220,2022-10-21,Brakes,421,321425.88
DLR-0220,2023-05-22,Filters & Fluids,456,339500.71
DLR-0220,2020-11-22,Suspension,246,296645.54
DLR-0221,2020-01-15,Engine Parts,359,1336553.99
DLR-0221,2023-10-18,Transmission,453,1500000.0
DLR-0221,2022-11-30,Cooling System,451,1016942.89
DLR-0221,2022-02-28,Brakes,410,1500000.0
DLR-0221,2022-05-04,Body Parts,462,1105986.39
DLR-0221,2024-01-06,Brakes,376,1343814.58
DLR-0221,2024-05-09,Engine Parts,234,593975.27
DLR-0221,2022-09-11,Engine Parts,159,1367677.06
DLR-0221,2024-07-20,Transmission,434,1383776.77
DLR-0221,2024-08-11,Engine Parts,196,1500000.0
DLR-0221,2022-03-29,Cooling System,229,1500000.0
DLR-0221,2024-05-31,Brakes,63,780964.73
DLR-0221,2020-10-25,Body Parts,398,1500000.0
DLR-0221,2024-08-17,Brakes,379,1500000.0
DLR-0221,2020-12-12,Filters & Fluids,221,1500000.0
DLR-0221,2023-09-06,Filters & Fluids,82,1494490.59
DLR-0221,2021-05-12,Cooling System,117,1189345.53
DLR-0221,2021-06-25,Brakes,178,1500000.0
DLR-0221,2023-08-07,Brakes,244,1500000.0
DLR-0221,2023-12-23,Cooling System,395,451862.59
DLR-0221,2021-05-16,Body Parts,185,1176743.5
DLR-0222,2023-11-12,Cooling System,179,1347031.82
DLR-0222,2024-05-31,Cooling System,368,1500000.0
DLR-0222,2021-06-12,Body Parts,314,1500000.0
DLR-0222,2020-03-14,Electrical,85,1036955.51
DLR-0222,2022-12-04,Body Parts,23,1201222.89
DLR-0222,2021-03-28,Filters & Fluids,298,1192479.53
DLR-0222,2022-01-12,Body Parts,167,1019083.45
DLR-0222,2024-01-06,Electrical,300,1291688.1
DLR-0222,2023-07-22,Body Parts,253,1500000.0
DLR-0222,2023-12-31,Cooling System,354,867698.7
DLR-0222,2021-08-26,Electrical,390,1500000.0
DLR-0222,2024-07-07,Electrical,85,478858.66
DLR-0222,2023-05-29,Body Parts,449,1163197.2
DLR-0222,2022-02-25,Body Parts,336,1302306.42
DLR-0222,2021-04-11,Engine Parts,445,1500000.0
DLR-0222,2021-03-09,Body Parts,85,1335118.62
DLR-0222,2023-04-11,Engine Parts,142,179253.92
DLR-0222,2022-01-15,Transmission,254,300666.66
DLR-0222,2023-06-20,Electrical,186,1500000.0
DLR-0222,2023-08-11,Electrical,310,1500000.0
DLR-0222,2024-10-12,Filters & Fluids,277,1500000.0
DLR-0222,2022-02-05,Transmission,453,1500000.0
DLR-0222,2022-09-20,Electrical,455,1500000.0
DLR-0222,2022-12-11,Cooling System,99,1176245.27
DLR-0223,2022-02-16,Engine Parts,352,509236.58
DLR-0223,2020-05-12,Filters & Fluids,125,130197.77
DLR-0223,2021-09-25,Suspension,124,239257.83
DLR-0223,2020-11-03,Body Parts,321,103943.79
DLR-0223,2024-05-12,Brakes,342,333773.2
DLR-0223,2021-02-07,Filters & Fluids,265,368060.82
DLR-0223,2022-07-29,Engine Parts,440,392115.22
DLR-0223,2024-03-08,Suspension,389,384282.5
DLR-0223,2021-02-18,Filters & Fluids,350,235867.0
DLR-0223,2020-03-08,Transmission,330,346463.87
DLR-0223,2020-07-21,Filters & Fluids,269,150383.0
DLR-0223,2020-05-17,Body Parts,293,579484.35
