dealer_id,city,sale_date,parts_category,units_sold,revenue_inr
DLR-0150,Ahmedabad,2021-12-04,Filters,448,910000
DLR-0150,Ahmedabad,2021-02-02,Filters,29,444000
DLR-0150,Ahmedabad,2020-01-22,Transmission,68,849000
DLR-0150,Ahmedabad,2023-12-23,Electrical,177,1220000
DLR-0150,Ahmedabad,2023-10-04,Tyres & Wheels,258,650000
DLR-0150,Ahmedabad,2022-08-02,Brakes,52,673000
DLR-0150,Ahmedabad,2023-01-28,Suspension,375,993000
DLR-0150,Ahmedabad,2022-06-15,Electrical,251,531000
DLR-0150,Ahmedabad,2024-08-07,Transmission,440,713000
DLR-0151,Jaipur,2020-12-15,Engine Parts,320,959000
DLR-0151,Jaipur,2020-07-24,Electrical,160,713000
DLR-0151,Jaipur,2020-09-11,Filters,96,793000
DLR-0151,Jaipur,2020-06-07,Engine Parts,356,989000
DLR-0151,Jaipur,2021-07-13,Electrical,235,924000
DLR-0151,Jaipur,2022-01-03,Electrical,120,893000
DLR-0151,Jaipur,2024-01-03,Engine Parts,467,772000
DLR-0151,Jaipur,2023-10-14,Suspension,236,914000
DLR-0151,Jaipur,2023-11-27,Engine Parts,438,815000
DLR-0151,Jaipur,2023-07-24,Brakes,209,932000
DLR-0151,Jaipur,2023-11-14,Transmission,237,741000
DLR-0151,Jaipur,2020-04-17,Engine Parts,34,803000
DLR-0151,Jaipur,2024-04-30,Filters,402,642000
DLR-0151,Jaipur,2021-02-17,Suspension,201,833000
DLR-0151,Jaipur,2021-05-03,Suspension,56,678000
DLR-0151,Jaipur,2020-02-02,Filters,24,617000
DLR-0151,Jaipur,2020-01-30,Body Parts,430,892000
DLR-0151,Jaipur,2021-01-28,Brakes,122,883000
DLR-0151,Jaipur,2024-12-11,Brakes,418,997000
DLR-0151,Jaipur,2024-09-06,Electrical,380,754000
DLR-0151,Jaipur,2020-12-08,Engine Parts,222,922000
DLR-0151,Jaipur,2022-11-15,Brakes,427,950000
DLR-0152,Amritsar,2021-10-22,Suspension,329,410000
DLR-0152,Amritsar,2021-02-28,Filters,490,296000
DLR-0152,Amritsar,2022-05-26,Brakes,128,383000
DLR-0152,Amritsar,2021-03-13,Brakes,192,403000
DLR-0152,Amritsar,2021-10-24,Electrical,17,371000
DLR-0152,Amritsar,2022-04-03,Body Parts,16,182000
DLR-0152,Amritsar,2022-03-08,Suspension,244,384000
DLR-0152,Amritsar,2021-03-26,Brakes,346,569000
DLR-0152,Amritsar,2024-07-27,Transmission,342,338000
DLR-0152,Amritsar,2023-07-01,Body Parts,32,304000
DLR-0152,Amritsar,2020-05-17,Suspension,220,404000
DLR-0152,Amritsar,2021-09-09,Tyres & Wheels,62,398000
DLR-0152,Amritsar,2023-12-30,Electrical,138,477000
DLR-0152,Amritsar,2020-07-13,Body Parts,333,257000
DLR-0152,Amritsar,2023-11-27,Filters,357,436000
DLR-0152,Amritsar,2024-04-28,Electrical,180,423000
DLR-0152,Amritsar,2020-12-25,Body Parts,445,357000
DLR-0152,Amritsar,2023-09-26,Tyres & Wheels,44,400000
DLR-0152,Amritsar,2021-11-17,Engine Parts,321,463000
DLR-0152,Amritsar,2023-04-13,Tyres & Wheels,205,449000
DLR-0152,Amritsar,2022-11-12,Suspension,267,267000
DLR-0152,Amritsar,2023-04-18,Engine Parts,129,444000
DLR-0152,Amritsar,2020-02-13,Brakes,168,364000
DLR-0152,Amritsar,2021-04-29,Filters,397,377000
DLR-0152,Amritsar,2021-05-13,Brakes,40,377000
DLR-0153,Chennai,2022-02-06,Tyres & Wheels,161,810000
DLR-0153,Chennai,2021-02-17,Electrical,202,1078000
DLR-0153,Chennai,2021-02-22,Engine Parts,131,823000
DLR-0153,Chennai,2024-01-25,Tyres & Wheels,388,616000
DLR-0153,Chennai,2024-12-01,Body Parts,78,761000
DLR-0153,Chennai,2021-07-23,Body Parts,339,876000
DLR-0153,Chennai,2024-05-30,Engine Parts,276,1086000
DLR-0153,Chennai,2024-06-09,Filters,341,961000
DLR-0153,Chennai,2024-07-22,Transmission,394,670000
DLR-0153,Chennai,2020-02-18,Suspension,443,1337000
DLR-0153,Chennai,2024-02-09,Body Parts,185,893000
DLR-0153,Chennai,2021-05-11,Suspension,286,1095000
DLR-0153,Chennai,2020-04-20,Suspension,420,810000
DLR-0153,Chennai,2023-11-08,Suspension,321,947000
DLR-0153,Chennai,2024-11-22,Filters,276,1008000
DLR-0153,Chennai,2021-10-20,Electrical,236,1084000
DLR-0153,Chennai,2023-07-13,Engine Parts,43,1051000
DLR-0153,Chennai,2024-11-16,Tyres & Wheels,45,1014000
DLR-0153,Chennai,2021-01-29,Engine Parts,334,777000
DLR-0153,Chennai,2020-10-16,Suspension,74,726000
DLR-0153,Chennai,2020-07-06,Electrical,313,907000
DLR-0153,Chennai,2023-01-29,Suspension,130,1027000
DLR-0154,Kolkata,2020-06-09,Filters,381,795000
DLR-0154,Kolkata,2022-08-14,Transmission,94,1053000
DLR-0154,Kolkata,2024-01-17,Suspension,135,1131000
DLR-0154,Kolkata,2022-05-18,Electrical,320,657000
DLR-0154,Kolkata,2021-05-24,Transmission,156,673000
DLR-0154,Kolkata,2023-03-26,Tyres & Wheels,335,812000
DLR-0154,Kolkata,2021-02-16,Transmission,451,902000
DLR-0154,Kolkata,2024-05-19,Tyres & Wheels,50,735000
DLR-0154,Kolkata,2022-01-06,Filters,203,1110000
DLR-0154,Kolkata,2020-12-09,Tyres & Wheels,235,925000
DLR-0154,Kolkata,2022-05-15,Filters,399,848000
DLR-0154,Kolkata,2020-11-15,Tyres & Wheels,20,553000
DLR-0154,Kolkata,2024-04-09,Filters,228,577000
DLR-0154,Kolkata,2024-10-15,Brakes,398,896000
DLR-0154,Kolkata,2021-09-06,Electrical,293,413000
DLR-0154,Kolkata,2024-01-28,Electrical,141,1043000
DLR-0154,Kolkata,2022-02-18,Tyres & Wheels,166,808000
DLR-0154,Kolkata,2022-07-17,Transmission,202,1489000
DLR-0154,Kolkata,2023-02-25,Tyres & Wheels,46,1302000
DLR-0154,Kolkata,2021-11-13,Electrical,376,804000
DLR-0154,Kolkata,2022-08-19,Suspension,89,819000
DLR-0154,Kolkata,2021-01-23,Engine Parts,16,1039000
DLR-0154,Kolkata,2024-10-30,Body Parts,261,1181000
DLR-0154,Kolkata,2022-04-08,Filters,491,512000
DLR-0154,Kolkata,2022-03-19,Body Parts,206,483000
DLR-0154,Kolkata,2022-09-29,Transmission,338,716000
DLR-0154,Kolkata,2023-04-19,Brakes,219,957000
DLR-0154,Kolkata,2024-12-17,Engine Parts,481,939000
DLR-0155,Nagpur,2022-02-27,Electrical,109,649000
DLR-0155,Nagpur,2024-04-11,Filters,500,354000
DLR-0155,Nagpur,2021-06-06,Body Parts,270,209000
DLR-0155,Nagpur,2023-12-23,Tyres & Wheels,335,622000
DLR-0155,Nagpur,2023-11-11,Body Parts,366,402000
DLR-0155,Nagpur,2020-04-28,Filters,484,248000
DLR-0155,Nagpur,2022-05-18,Suspension,134,529000
DLR-0155,Nagpur,2022-09-05,Engine Parts,481,613000
DLR-0155,Nagpur,2024-07-23,Body Parts,333,494000
DLR-0155,Nagpur,2023-12-18,Engine Parts,367,450000
DLR-0155,Nagpur,2023-09-25,Electrical,143,489000
DLR-0155,Nagpur,2023-05-24,Tyres & Wheels,493,462000
DLR-0155,Nagpur,2023-10-26,Electrical,140,335000
DLR-0155,Nagpur,2021-05-21,Electrical,16,417000
DLR-0155,Nagpur,2020-08-27,Brakes,339,578000
DLR-0155,Nagpur,2023-12-28,Filters,213,552000
DLR-0155,Nagpur,2023-12-17,Brakes,275,532000
DLR-0155,Nagpur,2021-01-21,Filters,94,381000
DLR-0155,Nagpur,2024-08-26,Filters,139,486000
DLR-0155,Nagpur,2023-11-17,Transmission,266,227000
DLR-0155,Nagpur,2022-12-27,Filters,310,533000
DLR-0156,Delhi,2024-02-12,Filters,395,1126000
DLR-0156,Delhi,2024-11-29,Brakes,65,545000
DLR-0156,Delhi,2023-07-26,Body Parts,426,723000
DLR-0156,Delhi,2020-10-19,Transmission,393,906000
DLR-0156,Delhi,2021-03-05,Filters,367,1091000
DLR-0156,Delhi,2021-09-22,Engine Parts,96,750000
DLR-0156,Delhi,2024-07-29,Tyres & Wheels,10,702000
DLR-0156,Delhi,2020-07-17,Brakes,406,446000
DLR-0156,Delhi,2023-11-27,Filters,278,861000
DLR-0156,Delhi,2022-05-03,Transmission,385,1248000
DLR-0156,Delhi,2022-06-01,Electrical,100,895000
DLR-0156,Delhi,2022-02-06,Electrical,370,836000
DLR-0156,Delhi,2020-10-02,Suspension,259,904000
DLR-0156,Delhi,2021-01-07,Brakes,240,838000
DLR-0156,Delhi,2023-03-07,Suspension,105,677000
DLR-0156,Delhi,2021-02-15,Engine Parts,393,1005000
DLR-0156,Delhi,2021-01-09,Suspension,142,885000
DLR-0156,Delhi,2024-11-20,Filters,235,844000
DLR-0156,Delhi,2023-07-07,Brakes,454,645000
DLR-0156,Delhi,2023-07-27,Electrical,50,1101000
DLR-0156,Delhi,2021-08-23,Brakes,203,973000
DLR-0156,Delhi,2020-09-12,Transmission,42,729000
DLR-0156,Delhi,2021-12-01,Engine Parts,309,1040000
DLR-0156,Delhi,2021-04-25,Tyres & Wheels,258,740000
DLR-0157,Kolkata,2020-01-20,Engine Parts,146,684000
DLR-0157,Kolkata,2024-03-19,Engine Parts,350,688000
DLR-0157,Kolkata,2023-04-07,Engine Parts,59,486000
DLR-0157,Kolkata,2021-03-08,Engine Parts,202,934000
DLR-0157,Kolkata,2023-05-19,Transmission,487,474000
DLR-0157,Kolkata,2022-09-22,Tyres & Wheels,397,594000
DLR-0157,Kolkata,2021-11-21,Filters,182,425000
DLR-0157,Kolkata,2022-01-29,Body Parts,171,823000
DLR-0157,Kolkata,2024-07-30,Suspension,491,810000
DLR-0157,Kolkata,2022-01-09,Filters,203,775000
DLR-0157,Kolkata,2023-06-04,Engine Parts,192,631000
DLR-0157,Kolkata,2024-11-23,Body Parts,422,606000
DLR-0157,Kolkata,2020-07-24,Engine Parts,243,933000
DLR-0157,Kolkata,2024-11-17,Filters,381,730000
DLR-0157,Kolkata,2024-09-06,Electrical,23,903000
DLR-0157,Kolkata,2023-05-17,Brakes,454,663000
DLR-0157,Kolkata,2022-12-22,Transmission,496,876000
DLR-0157,Kolkata,2023-12-03,Suspension,198,1101000
DLR-0157,Kolkata,2022-07-14,Tyres & Wheels,273,957000
DLR-0157,Kolkata,2022-04-26,Suspension,11,758000
DLR-0157,Kolkata,2023-07-30,Body Parts,18,891000
DLR-0158,Bengaluru,2024-11-23,Engine Parts,423,792000
DLR-0158,Bengaluru,2024-02-15,Body Parts,357,842000
DLR-0158,Bengaluru,2022-06-28,Suspension,320,775000
DLR-0158,Bengaluru,2022-09-19,Filters,388,807000
DLR-0158,Bengaluru,2023-06-08,Brakes,188,882000
DLR-0158,Bengaluru,2022-05-26,Tyres & Wheels,347,641000
DLR-0158,Bengaluru,2024-10-21,Brakes,385,637000
DLR-0158,Bengaluru,2022-02-27,Transmission,320,562000
DLR-0158,Bengaluru,2021-02-03,Electrical,455,520000
DLR-0158,Bengaluru,2022-12-01,Engine Parts,75,597000
DLR-0158,Bengaluru,2022-10-16,Brakes,164,872000
DLR-0158,Bengaluru,2024-08-31,Tyres & Wheels,96,661000
DLR-0158,Bengaluru,2022-07-02,Brakes,256,943000
DLR-0158,Bengaluru,2023-09-19,Suspension,134,847000
DLR-0158,Bengaluru,2021-03-09,Electrical,395,446000
DLR-0158,Bengaluru,2023-09-13,Brakes,64,971000
DLR-0158,Bengaluru,2022-06-09,Engine Parts,92,1002000
DLR-0158,Bengaluru,2021-10-30,Filters,402,641000
DLR-0158,Bengaluru,2021-07-28,Suspension,378,924000
DLR-0158,Bengaluru,2021-06-11,Tyres & Wheels,497,669000
DLR-0158,Bengaluru,2023-10-05,Brakes,350,860000
DLR-0158,Bengaluru,2020-10-05,Tyres & Wheels,56,587000
DLR-0158,Bengaluru,2024-06-17,Body Parts,456,481000
DLR-0158,Bengaluru,2021-04-03,Brakes,339,763000
DLR-0158,Bengaluru,2021-12-03,Filters,476,815000
DLR-0159,Guwahati,2023-09-01,Filters,423,334000
DLR-0159,Guwahati,2021-04-22,Suspension,142,263000
DLR-0159,Guwahati,2020-08-24,Transmission,54,334000
DLR-0159,Guwahati,2020-08-16,Brakes,184,394000
DLR-0159,Guwahati,2024-02-25,Suspension,391,366000
DLR-0159,Guwahati,2020-08-25,Body Parts,75,386000
DLR-0159,Guwahati,2024-10-13,Body Parts,498,310000
DLR-0159,Guwahati,2022-02-17,Engine Parts,169,475000
DLR-0159,Guwahati,2020-05-06,Suspension,443,264000
DLR-0159,Guwahati,2022-03-05,Filters,173,414000
DLR-0159,Guwahati,2024-04-28,Body Parts,418,476000
DLR-0159,Guwahati,2023-10-23,Electrical,276,413000
DLR-0159,Guwahati,2023-09-21,Suspension,64,352000
DLR-0159,Guwahati,2022-03-20,Engine Parts,285,322000
DLR-0159,Guwahati,2024-10-11,Tyres & Wheels,171,463000
DLR-0159,Guwahati,2020-10-23,Transmission,438,242000
DLR-0159,Guwahati,2021-03-24,Tyres & Wheels,358,283000
DLR-0159,Guwahati,2022-07-22,Electrical,317,334000
DLR-0159,Guwahati,2021-08-03,Electrical,392,481000
DLR-0159,Guwahati,2023-09-24,Engine Parts,316,404000
DLR-0159,Guwahati,2021-10-17,Transmission,267,283000
DLR-0159,Guwahati,2023-11-11,Brakes,150,342000
DLR-0159,Guwahati,2024-10-02,Tyres & Wheels,333,315000
DLR-0159,Guwahati,2024-08-24,Suspension,263,306000
DLR-0159,Guwahati,2021-08-19,Filters,40,458000
DLR-0159,Guwahati,2024-07-17,Body Parts,88,247000
DLR-0160,Chennai,2024-10-02,Suspension,368,1162000
DLR-0160,Chennai,2024-02-15,Engine Parts,482,1006000
DLR-0160,Chennai,2024-11-07,Electrical,448,1058000
DLR-0160,Chennai,2022-09-25,Filters,163,747000
DLR-0160,Chennai,2024-07-27,Electrical,21,810000
DLR-0160,Chennai,2023-01-27,Filters,182,553000
DLR-0160,Chennai,2022-05-15,Tyres & Wheels,188,735000
DLR-0160,Chennai,2024-03-31,Filters,210,939000
DLR-0160,Chennai,2020-05-27,Transmission,154,1099000
DLR-0160,Chennai,2023-11-27,Suspension,368,619000
DLR-0160,Chennai,2024-10-19,Filters,59,767000
DLR-0160,Chennai,2020-09-25,Body Parts,395,810000
DLR-0160,Chennai,2024-06-08,Engine Parts,445,561000
DLR-0160,Chennai,2023-12-24,Transmission,244,958000
DLR-0160,Chennai,2023-09-02,Electrical,305,695000
DLR-0160,Chennai,2020-10-08,Tyres & Wheels,366,801000
DLR-0160,Chennai,2022-09-15,Transmission,469,750000
DLR-0160,Chennai,2020-10-23,Suspension,121,682000
DLR-0160,Chennai,2024-07-05,Suspension,386,839000
DLR-0160,Chennai,2023-08-26,Engine Parts,195,797000
DLR-0160,Chennai,2024-01-26,Brakes,357,766000
DLR-0160,Chennai,2024-05-27,Electrical,202,694000
DLR-0160,Chennai,2022-05-24,Electrical,484,904000
DLR-0161,Kolkata,2020-07-15,Body Parts,252,1171000
DLR-0161,Kolkata,2021-01-02,Engine Parts,70,868000
DLR-0161,Kolkata,2022-11-21,Body Parts,313,1039000
DLR-0161,Kolkata,2022-06-07,Electrical,331,562000
DLR-0161,Kolkata,2024-01-19,Filters,135,872000
DLR-0161,Kolkata,2020-03-10,Brakes,133,621000
DLR-0161,Kolkata,2022-03-23,Tyres & Wheels,164,545000
DLR-0161,Kolkata,2023-11-09,Electrical,344,692000
DLR-0161,Kolkata,2024-03-06,Filters,407,1078000
DLR-0161,Kolkata,2023-11-17,Brakes,408,1030000
DLR-0161,Kolkata,2022-08-07,Filters,150,889000
DLR-0161,Kolkata,2023-07-19,Tyres & Wheels,198,533000
DLR-0161,Kolkata,2020-01-24,Brakes,69,801000
DLR-0161,Kolkata,2020-06-18,Brakes,260,900000
DLR-0161,Kolkata,2023-08-06,Suspension,21,875000
DLR-0161,Kolkata,2023-04-16,Tyres & Wheels,150,471000
DLR-0161,Kolkata,2023-11-21,Brakes,416,662000
DLR-0161,Kolkata,2023-04-29,Electrical,206,827000
DLR-0161,Kolkata,2022-09-18,Filters,162,947000
DLR-0161,Kolkata,2023-03-16,Electrical,60,401000
DLR-0162,Pune,2020-05-10,Electrical,217,808000
DLR-0162,Pune,2024-07-22,Engine Parts,211,869000
DLR-0162,Pune,2023-02-12,Tyres & Wheels,42,1010000
DLR-0162,Pune,2022-11-28,Brakes,395,979000
DLR-0162,Pune,2024-03-22,Suspension,347,957000
DLR-0162,Pune,2020-08-28,Electrical,451,680000
DLR-0162,Pune,2023-05-11,Electrical,12,458000
DLR-0162,Pune,2023-02-10,Tyres & Wheels,419,761000
DLR-0162,Pune,2021-10-05,Brakes,30,1040000
DLR-0162,Pune,2020-09-20,Suspension,344,1119000
DLR-0162,Pune,2020-11-26,Brakes,297,982000
DLR-0162,Pune,2021-06-09,Engine Parts,53,926000
DLR-0162,Pune,2020-09-12,Transmission,196,916000
DLR-0162,Pune,2023-01-19,Electrical,226,729000
DLR-0162,Pune,2023-09-09,Engine Parts,137,814000
DLR-0162,Pune,2021-09-07,Engine Parts,494,1174000
DLR-0162,Pune,2022-11-29,Transmission,347,651000
DLR-0162,Pune,2022-12-29,Tyres & Wheels,81,1163000
DLR-0162,Pune,2023-03-27,Tyres & Wheels,365,776000
DLR-0162,Pune,2021-10-02,Body Parts,320,1105000
DLR-0162,Pune,2023-01-07,Suspension,362,559000
DLR-0162,Pune,2020-07-21,Engine Parts,131,957000
DLR-0162,Pune,2020-03-16,Suspension,82,693000
DLR-0162,Pune,2021-09-05,Suspension,500,557000
DLR-0162,Pune,2020-10-01,Suspension,312,884000
DLR-0163,Mumbai,2021-07-22,Electrical,383,1042000
DLR-0163,Mumbai,2023-06-28,Filters,48,671000
DLR-0163,Mumbai,2023-01-31,Transmission,143,540000
DLR-0163,Mumbai,2022-02-20,Electrical,214,822000
DLR-0163,Mumbai,2022-07-23,Brakes,493,823000
DLR-0163,Mumbai,2021-06-04,Filters,491,950000
DLR-0163,Mumbai,2023-11-23,Electrical,284,1030000
DLR-0163,Mumbai,2021-02-21,Brakes,332,828000
DLR-0163,Mumbai,2024-02-09,Transmission,334,1211000
DLR-0163,Mumbai,2023-11-28,Suspension,375,885000
DLR-0163,Mumbai,2022-02-01,Electrical,224,771000
DLR-0163,Mumbai,2024-08-09,Electrical,171,518000
DLR-0163,Mumbai,2024-06-01,Filters,204,787000
DLR-0163,Mumbai,2020-02-23,Suspension,49,773000
DLR-0163,Mumbai,2021-07-07,Brakes,282,1032000
DLR-0163,Mumbai,2020-08-13,Filters,43,932000
DLR-0163,Mumbai,2021-11-05,Brakes,195,604000
DLR-0163,Mumbai,2021-11-14,Transmission,84,874000
DLR-0163,Mumbai,2024-11-14,Suspension,150,974000
DLR-0163,Mumbai,2020-01-21,Brakes,203,1146000
DLR-0163,Mumbai,2021-03-31,Filters,497,1018000
DLR-0163,Mumbai,2020-08-03,Brakes,99,992000
DLR-0163,Mumbai,2022-12-14,Transmission,311,852000
DLR-0163,Mumbai,2024-08-09,Tyres & Wheels,58,918000
DLR-0163,Mumbai,2022-12-19,Body Parts,368,1090000
DLR-0164,Kolkata,2023-02-03,Transmission,321,573000
DLR-0164,Kolkata,2020-07-21,Engine Parts,97,770000
DLR-0164,Kolkata,2021-10-13,Filters,102,685000
DLR-0164,Kolkata,2021-12-07,Filters,254,916000
DLR-0164,Kolkata,2023-04-28,Electrical,142,1086000
DLR-0164,Kolkata,2020-01-20,Electrical,346,721000
DLR-0164,Kolkata,2020-09-15,Electrical,203,362000
DLR-0164,Kolkata,2023-03-08,Transmission,37,758000
DLR-0164,Kolkata,2024-01-25,Body Parts,372,1023000
DLR-0164,Kolkata,2024-05-11,Suspension,357,948000
DLR-0164,Kolkata,2023-05-31,Filters,371,926000
DLR-0164,Kolkata,2022-07-26,Electrical,234,784000
DLR-0164,Kolkata,2021-12-25,Tyres & Wheels,267,584000
DLR-0164,Kolkata,2021-08-10,Transmission,497,943000
DLR-0164,Kolkata,2022-05-26,Suspension,166,673000
DLR-0164,Kolkata,2023-07-25,Brakes,495,1277000
DLR-0164,Kolkata,2021-09-17,Filters,404,954000
DLR-0164,Kolkata,2021-10-02,Brakes,334,724000
DLR-0164,Kolkata,2020-06-11,Brakes,383,718000
DLR-0164,Kolkata,2021-05-06,Brakes,94,821000
DLR-0164,Kolkata,2023-03-24,Engine Parts,53,792000
DLR-0164,Kolkata,2024-03-02,Transmission,293,1063000
DLR-0164,Kolkata,2022-10-06,Engine Parts,495,877000
DLR-0164,Kolkata,2022-05-18,Electrical,255,694000
DLR-0165,Bhubaneswar,2022-11-20,Brakes,217,540000
DLR-0165,Bhubaneswar,2020-01-29,Suspension,476,374000
DLR-0165,Bhubaneswar,2024-08-29,Engine Parts,375,439000
DLR-0165,Bhubaneswar,2022-05-20,Body Parts,135,315000
DLR-0165,Bhubaneswar,2024-02-22,Engine Parts,320,403000
DLR-0165,Bhubaneswar,2022-07-07,Electrical,355,398000
DLR-0165,Bhubaneswar,2024-12-11,Suspension,99,200000
DLR-0165,Bhubaneswar,2020-06-02,Body Parts,439,551000
DLR-0165,Bhubaneswar,2020-09-30,Body Parts,497,486000
DLR-0165,Bhubaneswar,2020-04-14,Filters,263,334000
DLR-0165,Bhubaneswar,2022-02-15,Electrical,201,271000
DLR-0165,Bhubaneswar,2020-08-19,Body Parts,477,401000
DLR-0165,Bhubaneswar,2023-10-22,Suspension,435,378000
DLR-0165,Bhubaneswar,2023-01-09,Brakes,158,402000
DLR-0165,Bhubaneswar,2021-09-04,Tyres & Wheels,160,387000
DLR-0165,Bhubaneswar,2021-06-26,Suspension,11,416000
DLR-0165,Bhubaneswar,2024-02-20,Filters,121,500000
DLR-0165,Bhubaneswar,2021-09-16,Engine Parts,488,421000
DLR-0165,Bhubaneswar,2022-08-06,Tyres & Wheels,39,276000
DLR-0165,Bhubaneswar,2021-12-29,Engine Parts,325,493000
DLR-0165,Bhubaneswar,2022-07-31,Body Parts,162,518000
DLR-0165,Bhubaneswar,2021-12-25,Brakes,12,654000
DLR-0165,Bhubaneswar,2021-12-17,Electrical,215,269000
DLR-0165,Bhubaneswar,2021-12-27,Engine Parts,61,392000
DLR-0165,Bhubaneswar,2022-06-01,Tyres & Wheels,111,183000
DLR-0165,Bhubaneswar,2020-06-22,Electrical,220,420000
DLR-0165,Bhubaneswar,2020-09-10,Tyres & Wheels,13,321000
DLR-0166,Hyderabad,2024-04-24,Transmission,125,1225000
DLR-0166,Hyderabad,2022-08-21,Filters,201,685000
DLR-0166,Hyderabad,2021-09-04,Body Parts,229,502000
DLR-0166,Hyderabad,2021-01-08,Transmission,65,746000
DLR-0166,Hyderabad,2022-06-17,Tyres & Wheels,92,445000
DLR-0166,Hyderabad,2020-10-13,Body Parts,392,990000
DLR-0166,Hyderabad,2022-06-07,Engine Parts,193,427000
DLR-0166,Hyderabad,2024-12-14,Suspension,66,846000
DLR-0166,Hyderabad,2021-01-23,Transmission,30,424000
DLR-0166,Hyderabad,2020-09-30,Filters,225,776000
DLR-0166,Hyderabad,2024-03-03,Body Parts,471,1169000
DLR-0166,Hyderabad,2020-03-05,Electrical,351,912000
DLR-0166,Hyderabad,2021-02-11,Tyres & Wheels,350,667000
DLR-0166,Hyderabad,2021-06-28,Brakes,225,834000
DLR-0166,Hyderabad,2022-09-28,Tyres & Wheels,419,844000
DLR-0166,Hyderabad,2023-10-28,Electrical,176,935000
DLR-0166,Hyderabad,2024-03-18,Filters,266,567000
DLR-0166,Hyderabad,2024-01-26,Filters,77,959000
DLR-0166,Hyderabad,2020-08-12,Brakes,415,299000
DLR-0166,Hyderabad,2020-02-13,Electrical,89,714000
DLR-0166,Hyderabad,2021-12-05,Engine Parts,402,742000
DLR-0166,Hyderabad,2023-11-02,Suspension,36,967000
DLR-0167,Mumbai,2022-05-29,Engine Parts,232,845000
DLR-0167,Mumbai,2022-09-10,Transmission,154,559000
DLR-0167,Mumbai,2022-09-22,Brakes,399,643000
DLR-0167,Mumbai,2022-05-28,Suspension,326,880000
DLR-0167,Mumbai,2020-11-08,Electrical,137,824000
DLR-0167,Mumbai,2021-07-29,Brakes,452,724000
DLR-0167,Mumbai,2021-06-23,Suspension,351,744000
DLR-0167,Mumbai,2024-08-07,Filters,111,979000
DLR-0167,Mumbai,2022-08-28,Brakes,368,736000
DLR-0167,Mumbai,2024-02-04,Electrical,106,822000
DLR-0167,Mumbai,2024-10-16,Electrical,127,1274000
DLR-0167,Mumbai,2020-09-03,Electrical,215,555000
DLR-0167,Mumbai,2020-03-19,Transmission,108,470000
DLR-0167,Mumbai,2020-10-26,Filters,19,997000
DLR-0167,Mumbai,2023-06-16,Suspension,56,704000
DLR-0167,Mumbai,2024-11-05,Engine Parts,204,776000
DLR-0167,Mumbai,2022-04-14,Transmission,368,684000
DLR-0167,Mumbai,2023-07-21,Suspension,123,788000
DLR-0167,Mumbai,2021-11-19,Filters,255,1160000
DLR-0167,Mumbai,2020-05-05,Filters,339,1000000
DLR-0167,Mumbai,2020-04-15,Transmission,66,1012000
DLR-0167,Mumbai,2021-07-05,Body Parts,153,557000
DLR-0167,Mumbai,2021-12-19,Filters,136,610000
DLR-0167,Mumbai,2021-10-17,Engine Parts,103,272000
DLR-0167,Mumbai,2020-03-24,Engine Parts,36,678000
DLR-0168,Mangaluru,2021-03-10,Transmission,251,456000
DLR-0168,Mangaluru,2021-07-27,Brakes,230,417000
DLR-0168,Mangaluru,2021-01-13,Transmission,495,350000
DLR-0168,Mangaluru,2022-10-03,Body Parts,181,368000
DLR-0168,Mangaluru,2021-09-15,Brakes,59,308000
DLR-0168,Mangaluru,2023-10-02,Engine Parts,359,388000
DLR-0168,Mangaluru,2023-02-04,Electrical,179,439000
DLR-0168,Mangaluru,2022-01-08,Body Parts,390,225000
DLR-0168,Mangaluru,2024-05-13,Body Parts,131,397000
DLR-0168,Mangaluru,2023-08-24,Transmission,117,454000
DLR-0168,Mangaluru,2023-04-11,Filters,54,333000
DLR-0168,Mangaluru,2024-12-21,Brakes,76,433000
DLR-0168,Mangaluru,2023-07-13,Brakes,31,623000
DLR-0168,Mangaluru,2023-04-16,Suspension,108,361000
DLR-0168,Mangaluru,2023-12-14,Tyres & Wheels,483,405000
DLR-0168,Mangaluru,2020-07-21,Brakes,492,304000
DLR-0168,Mangaluru,2023-01-24,Body Parts,164,386000
DLR-0168,Mangaluru,2024-01-25,Tyres & Wheels,399,411000
DLR-0168,Mangaluru,2021-02-17,Electrical,32,388000
DLR-0168,Mangaluru,2020-09-18,Suspension,224,278000
DLR-0168,Mangaluru,2023-02-01,Transmission,466,389000
DLR-0168,Mangaluru,2024-12-01,Body Parts,468,502000
DLR-0168,Mangaluru,2022-01-19,Tyres & Wheels,332,410000
DLR-0168,Mangaluru,2024-01-09,Brakes,476,457000
DLR-0168,Mangaluru,2022-06-12,Brakes,257,349000
DLR-0169,Hyderabad,2022-12-08,Engine Parts,95,990000
DLR-0169,Hyderabad,2023-05-12,Transmission,366,896000
DLR-0169,Hyderabad,2020-09-21,Transmission,33,650000
DLR-0169,Hyderabad,2023-03-05,Engine Parts,416,904000
DLR-0169,Hyderabad,2023-11-21,Suspension,389,642000
DLR-0169,Hyderabad,2024-07-26,Filters,263,713000
DLR-0169,Hyderabad,2023-11-03,Brakes,94,878000
DLR-0169,Hyderabad,2022-06-15,Filters,297,899000
DLR-0169,Hyderabad,2024-05-15,Filters,215,602000
DLR-0169,Hyderabad,2023-05-28,Transmission,115,1051000
